X,Y,OBJECTID,Location,RouteName,Type_1,StopSurface,Sidewalk,Name,SharedSignage,Additional,Garbage,Bench,SignCondition,PoleCondition,NumberSigns,Shelter,ShelterCondition,Accessibility,WidthSidewalk,SnowRemoval,GlobalID,Route_s
-66.63736313,45.95153943,304,376 University,16N Marysville,Standard on Metal Pole,Dirt,Yes Boulevard,396,Yes,,No,No,,,,,,Level 2: Accessible,,RO,{BFDC1A61-C70C-4709-A256-F173365E325B},16
-66.63530213,45.95401943,305,University/Shore,16N Marysville,Standard on Metal Pole,Concrete,Yes Boulevard,397,No,,No,No,,,,,,Level 2: Accessible,,RO,{F5562A1A-6DA6-494A-A780-BEE1A703FCCA},16
-66.63387213,45.95559943,306,184 University,16N Marysville,Standard on Metal Pole,Dirt,Yes Boulevard,399,No,,No,No,,,,,,Level 2: Accessible,,RO,{5CC16ED2-8A5D-494F-A174-57321CC25421},16
-66.63267213,45.97268644,307,42 Dedham,16N Marysville,Standard on Metal Pole,Concrete ,Yes Boulevard,407,No,There is a bus sign on ground across the street,No,No,,,,,,Level 1: ADA Compliant,,,{30D59EF9-399D-4831-9A3B-008114E26C8D},16
-66.63008553,45.97278213,308,MacLaren/Cliffe,16N Marysville,Shelter,Concrete,Yes Boulevard,408,No,,No,Yes,Good,,,Metal,Fair,Level 1: ADA Compliant,,RO,{5DC89CDB-F1A2-4006-A8E4-D773EBD8F388},16
-66.62719406,45.97145644,309,603 MacLaren,17S Regent,Standard on Metal Pole,Dirt,No,346,Yes,,No,No,Good,Good,3,,,Level 3: Not Accessible,,,{54B99B88-2634-43FA-A36A-2AF37C7144DB},17
-66.62478413,45.96987044,310,664 MacLaren,16N Marysville,Standard on Metal Pole,Dirt,Yes Boulevard,410,No,,No,No,,,,,,Level 2: Accessible,,,{54B67725-3235-4275-955F-09F69598F019},16
-66.62223613,45.96834844,311,MacLaren/Carney,16N Marysville,Standard on Metal Pole,Dirt,Yes Boulevard,411,Yes,,No,No,,,,,,Level 2: Accessible,,,{A804C27D-FD53-4488-8ECC-E6432D0161D0},16
-66.62086013,45.96751744,312,742 MacLaren,16N Marysville,Standard on Metal Pole,Dirt,Yes Boulevard,412,No,,No,No,,,,,,Level 2: Accessible,,,{3BBA2656-EB1A-417E-951C-F793C257B551},16
-66.61953367,45.96675417,313,758 MacLaren,16N Marysville,Standard on Metal Pole,Dirt,Yes Boulevard,413,No,,No,No,,,,,,Level 2: Accessible,,,{FE17DC74-E8C6-4349-B433-1EC2538EF600},16
-66.61713668,45.96418803,314,MacLaren/Gibson,16N Marysville,Standard on Metal Pole,Concrete,Yes Monolithic,414,No,,No,No,,,,,,Level 2: Accessible,,,{4CF8D36E-7DAA-42A1-BFDD-D7275CC230A9},16
-66.61364002,45.96451499,315,358 Gibson,16N Marysville,Standard on Metal Pole,Dirt,No,415,No,,No,No,,,,,,Level 3: Not Accessible,,,{671B1803-C124-43A6-B623-E6BE597D31C5},16
-66.61138598,45.96505681,316,404 Gibson,16N Marysville,Standard on Metal Pole,Dirt,No,416,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{CA141BE9-618A-4FD2-B22D-4CFA62948A6D},16
-66.61046812,45.96683344,317,Ashfield/Weyman,16N Marysville,Standard on Metal Pole,Dirt,No,417,No,,No,No,Good,Good,,,,Level 2: Accessible,,,{835CFCF5-0AD9-405E-8748-AD4E6EEB63E4},16
-66.61254312,45.96843644,318,47 Ashfield,16N Marysville,Standard on Metal Pole,Dirt,No,418,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{9132C2E2-FE01-42C7-B0F2-6A4C1690039B},16
-66.61357392,45.97004008,319,210 Noble,16N Marysville,Standard on Metal Pole,Dirt,Yes Boulevard,419,Yes,,No,No,Fair,Good,3,,,Level 3: Not Accessible,,,{6470E548-E018-4D9A-B314-26AD71CD6800},16
-66.61225212,45.97087144,320,Irvine / Noble,16N Marysville,Standard on Metal Pole,Dirt,Yes Boulevard,420,No,,No,No,Good,Good,,,,Level 2: Accessible,,,{B68B7E93-D103-4BB1-A333-3054EBFB6077},16
-66.60999187,45.96990059,321,736 Irvine,16N Marysville,Standard on Metal Pole,Dirt,Yes Boulevard,421,Yes,,No,No,Good,Good,3,,,Level 2: Accessible,,,{C5F10375-D458-4AA8-81F8-9413FC2747FE},16
-66.60694225,45.9684182,322,762 Irvine,16N Marysville,Standard on Metal Pole,Dirt,Yes Boulevard,422,Yes,,No,No,Good,Good,3,,,Level 1: ADA Compliant,,,{15C8FA6F-B4BF-41DC-A63C-AC16E950BBD9},16
-66.60545128,45.96647067,323,840 Irvine,16N Marysville,Standard on Metal Pole,Dirt,Yes Boulevard,423,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{76466017-314F-4A28-A984-AF957F019845},16
-66.6037558,45.96598159,324,Youngs Crossing,16N Marysville,Standard on Metal Pole,Dirt,No,424,No,,No,No,,,,,,Level 3: Not Accessible,,,{101254FD-684B-4FD5-AD78-7F28A8AC750D},16
-66.59820154,45.96562085,325,74 Canada,16N Marysville,Standard on Metal Pole,Dirt,No,425,No,,No,No,,,,,,Level 3: Not Accessible,,,{87A7C1C2-6D5E-4F09-8F5B-64E55AE1EADC},16
-66.59432312,45.96663744,326,100 Canada,16N Marysville,Standard on Metal Pole,Dirt,No,426,No,,No,No,,,,,,Level 3: Not Accessible,,,{FBAAF276-A619-4CF3-BE65-7FA33A1517AF},16
-66.59143695,45.96841178,327,142 Canada,16N Marysville,Standard on Metal Pole,Dirt,No,427,No,,No,No,,,,,,Level 3: Not Accessible,,,{A8B7FE0E-1980-4BCF-87F4-2740DF0E6B0D},16
-66.59039472,45.97116215,328,176 Canada,16N Marysville,Standard on Metal Pole,Dirt,No,429,No,,No,No,,,,,,Level 3: Not Accessible,,,{B8B02768-14E2-4B20-997A-4B99AA2EEF1A},16
-66.59220212,45.97705244,329,Canada/Veterans,16N Marysville,Standard on Metal Pole,Dirt,No,430,No,,No,No,,,,,,Level 3: Not Accessible,,,{3045F92F-CF47-40CB-B28E-43991E346999},16
-66.59224812,45.98237644,330,307 Canada,16N Marysville,Standard on Metal Pole,Concrete,Yes Monolithic,437,Yes,,No,No,,,,,,Level 2: Accessible,,,{30E14A2A-EB1C-47A8-B789-EF0FE58E3757},16
-66.59217712,45.98410244,331,329 Canada,16N Marysville,Standard on Metal Pole,Concrete,Yes Monolithic,438,No,,No,No,,,,,,Level 2: Accessible,,,{314B81DF-857C-4716-95E2-6684CDC74A77},16
-66.59182312,45.98572744,332,347 Canada,16N Marysville,Standard on Metal Pole,Concrete,Yes Monolithic,439,No,,No,No,,,,,,Level 2: Accessible,,,{898E5B09-330D-4ACE-A7E0-EAA73B006755},16
-66.58729089,45.98919364,333,410 Canada,16N Marysville,Standard on Metal Pole,Concrete,Yes Monolithic,441,No,,No,No,,,,,,Level 3: Not Accessible,,,{28AF82C0-6248-49E6-8618-80A2554363E0},16
-66.58480111,45.98965144,334,432 Canada,16N Marysville,Standard on Metal Pole,Dirt,No,442,No,,No,No,,,,,,Level 3: Not Accessible,,,{1B403437-DC45-44B2-B37C-EA1074F8C9DE},16
-66.58234711,45.99008044,335,456 Canada,16N Marysville,Standard on Metal Pole,Dirt,No,443,No,,No,No,,,,,,Level 3: Not Accessible,,,{28D9127D-0CF3-4423-8861-981D7B1ACF6D},16
-66.57960211,45.99148344,336,486 Canada,16N Marysville,Standard on Metal Pole,Dirt,No,444,No,,No,No,,,,,,Level 3: Not Accessible,,,{EEB030E2-9ACF-4F3E-819A-75E70E8660BE},16
-66.57825811,45.99270944,337,512 Canada,16N Marysville,Standard on Metal Pole,Dirt,No,445,No,,No,No,,,,,,Level 3: Not Accessible,,,{80D4E2E2-C9D5-4195-BC2A-2CB3FFCF4BF1},16
-66.57697511,45.99483744,338,550 Canada,16N Marysville,Standard on Metal Pole,Dirt,No,446,No,,No,No,,,,,,Level 3: Not Accessible,,,{BA1344E2-A527-4A1A-8B2D-2B2BAA53EBDF},16
-66.57742011,45.99823144,339,602 Canada,16N Marysville,Standard on Metal Pole,Dirt,No,447,No,,No,No,,,,,,Level 3: Not Accessible,,,{7D046BA5-52BB-4F99-BC7A-4F01701D2148},16
-66.61124612,45.93901343,340,549 Riverside,15S Hanwell,Standard on Metal Pole,Dirt,No,451,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{152C5DF8-A28A-452F-B526-6DDA07E0760C},15
-66.61285961,45.94085753,341,452 Riverside,14N Barkers Point,Standard on Metal Pole,Gravel,No,563,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{DBF444DB-3139-442A-8441-283C66191000},14
-66.61566212,45.95493443,342,Charles Ave,14N Barkers Point,Standard on Metal Pole,Dirt,No,974,Yes,,No,No,Unknown,Good,2,,,Level 2: Accessible,,,{65D366FF-F6A6-4388-BE0A-4EDD7314F4B7},149
-66.62274788,45.94992627,343,89 Riverside,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,453,No,,No,No,Good,Fair,,,,Level 2: Accessible,,,{9065E08D-184B-41DF-A7CD-0822C62CC0EC},15
-66.62325606,45.95230145,344,33 Riverside,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,454,Yes,,No,No,Good,Fair,3,,,Level 2: Accessible,,,{DD1E49DE-CFE6-4092-88C9-ED49B33C538B},15
-66.62339102,45.95745041,345,965 Union,15S Hanwell,Standard on Metal Pole,Dirt,Yes Monolithic,455,No,,No,No,,,,,,Level 2: Accessible,,,{2C76A9BD-20E6-4634-AC62-FE024DE4189F},15
-66.62383959,45.95863378,346,921 Union,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,456,No,,No,No,,,,,,Level 1: ADA Compliant,,,{9E2CACAD-39E0-438E-92D5-45A697603277},15
-66.62438647,45.96015645,347,863 Union,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,457,Yes,,No,No,,,,,,Level 2: Accessible,,,{A739FFE4-8598-4E18-9339-36475BE6F3D0},15
-66.62543606,45.96269045,348,787 Union,15S Hanwell,Standard on Metal Pole,Concrete,Yes Monolithic,458,Yes,,No,No,,,,,,Level 2: Accessible,,,{ED85BB99-D4F3-48D8-B30B-529B6DA60C1B},15
-66.6267933,45.96472005,349,721 Union,15S Hanwell,Standard on Metal Pole,Concrete,Yes Monolithic,459,No,,No,No,,,,,,Level 2: Accessible,,,{D07560B1-49A7-4263-8E23-3FED3AAD121F},15
-66.62817372,45.96667531,350,655 Union,15S Hanwell,Standard on Wooden Pole,Concrete,Yes Monolithic,460,No,,No,No,,,,,,Level 2: Accessible,,,{D896C42D-2571-4097-A0C8-A245608A1146},15
-66.62983729,45.96802025,351,603 Union,15S Hanwell,Standard on Metal Pole,Concrete,Yes Monolithic,461,Yes,,No,No,Good,Good,2,,,Level 1: ADA Compliant,,RO,{AF43D347-64C3-4B56-B8D7-31F9585E0D43},15
-66.63266313,45.96988344,352,527 Union,15S Hanwell,Standard on Metal Pole,Concrete,Yes Monolithic,462,No,,No,No,,,,,,Level 2: Accessible,,,{46BF1A3C-2F00-4346-95C5-D109270345F8},15
-66.64515013,45.96081243,353,161 York,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,481,Yes,,No,No,,,,,,Level 2: Accessible,,,{E34403C8-C6E9-4000-9C79-D732C95CE90D},159
-66.64676256,45.95891013,354,273 York,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,482,No,,No,No,Fair,Good,,,,Level 2: Accessible,,,{04EA0125-51FD-4E1B-A626-BF5CC081B1F4},159
-66.64778773,45.95772408,355,339 York,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,483,Yes,,No,No,Fair,Good,2,,,Level 2: Accessible,,,{C392B81E-D82E-48C9-8573-C7C5C78F9492},159
-66.64870557,45.95667183,356,377 York,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,484,Yes,,No,No,Good,Good,3,,,Level 2: Accessible,,,{73F6BF59-5DE3-4680-B151-4017ABEF9DCA},159
-66.64954209,45.95572713,357,401 York,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,485,Yes,,No,No,Good,Good,2,,,Level 2: Accessible,,,{104047B7-B965-4416-B56B-9C005215B06A},159
-66.65172213,45.95320743,358,567 York,15S Hanwell,Standard on Metal Pole,Concrete,Yes Boulevard,486,Yes,,No,No,Good,Good,2,,,Level 2: Accessible,,RO,{A7BD7101-44DA-421A-8627-4C91A3CC7F3F},159
-66.65513671,45.94919708,359,791 York,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,488,Yes,,No,No,Good,Good,3,,,Level 2: Accessible,,,{84D413DC-026A-442C-AE4B-6AD69BC444D1},15
-66.65667623,45.94738531,360,877 York,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,489,No,,No,No,Good,Good,,,,Level 2: Accessible,,,{CEB15D88-E6E8-410D-967F-A5B9E054C49D},15
-66.65880088,45.94545888,361,979 York,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,490,No,,No,No,Good,Good,,,,Level 2: Accessible,,,{D824A714-5A3C-4A1B-9B62-5CCFA9DD4570},15
-66.66204598,45.94402841,362,York/ Priestman,15S Hanwell,Standard on Metal Pole,Concrete,Yes Boulevard,491,Yes,,No,No,Good,Fair,3,,,Level 1: ADA Compliant,,,{B1B5A9E2-A17B-4003-A0BF-A347A103D7BB},15
-66.66902733,45.94345777,363,1165 Smythe,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,493,No,,No,No,,,,,,Level 2: Accessible,,,{A68E0DF7-8A7B-4AC5-8FB9-FBDA49C7B6E4},15
-66.66537146,45.94485113,364,171 Priestman,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,492,No,,No,No,,,,,,Level 3: Not Accessible,,,{DD6A0DCA-94C7-449F-ADD3-59C800B0A812},15
-66.66006514,45.93883943,365,1211 Prospect,12N Brookside ,Shelter with Metal Pole,Concrete,Yes Boulevard,86,No,Glass Shelter,No,No,Good,Good,1,,,Level 3: Not Accessible,,RO,{4D7FBEA1-19F9-43AF-9D82-C13AAA47084E},12
-66.6773553,45.94591747,366,827 Prospect,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,497,Yes,,No,No,Fair,Good,3,,,Level 2: Accessible,,,{94DAA25A-BB27-485A-B9FF-65347F6BB20D},15
-66.67897608,45.94659333,367,781 Prospect,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,498,Yes,,No,No,Good,Good,4,,,Level 2: Accessible,,,{DA2380D0-A5CB-4DD4-890F-10E6B802EBBF},15
-66.68689727,45.95013526,368,585 Prospect,15S Hanwell,Shelter,Concrete,Yes Boulevard,499,No,,No,Yes,,,,,,Level 1: ADA Compliant,,RO,{32C80908-1121-4AC9-B56C-6635B8A88D78},15
-66.69208523,45.94833235,369,1105 Hanwell,15S Hanwell,Standard on Metal Pole,Dirt,Yes Monolithic,500,Yes,,No,No,,,,,,Level 2: Accessible,,,{54712A97-0CB3-4A25-BC58-8EF0F6B41DC8},15
-66.70583815,45.93834643,370,Evergreen/ Hedgeview,15S Hanwell,Standard on Metal Pole,Dirt,No,503,No,,No,No,Poor,Good,,,,Level 2: Accessible,,,{792E479C-4F1D-48C8-933E-D79D14580A59},15
-66.70762367,45.93603784,371,78 Hedgeview,15S Hanwell,Standard on Metal Pole,Gravel,No,504,No,,No,No,Good,Good,,,,Level 2: Accessible,,,{AD5D0212-EE53-4673-A680-B9809412FDA6},15
-66.71058416,45.93513525,372,144 Hedgeview,15S Hanwell,Standard on Metal Pole,Dirt,No,505,No,,No,No,,,,,,Level 2: Accessible,,,{02D650FF-A6B3-4D11-9773-8DB5C29E0BB1},15
-66.69259183,45.94613821,373,Bishop,14N Barkers Point,Shelter,Concrete,Yes Boulevard,511,No,,No,Yes,,,,Metal,Good,Level 1: ADA Compliant,,,{33010A9F-3F0D-446B-B660-E2849EFD6DE4},14
-66.68760883,45.95022868,374,550 Prospect,14N Barkers Point,Shelter,Concrete,No,512,No,,Yes,Yes,,,,,,Level 3: Not Accessible,,RO,{46122B90-E25A-4FA8-A764-04CAF569867D},14
-66.68428851,45.94868081,375,680 Prospect,14N Barkers Point,Standard on Metal Pole,Dirt,No,513,Yes,,No,No,Good,Fair,2,,,Level 2: Accessible,,,{84FDD61E-1BA8-4B9C-95E6-3419BBF82C72},14
-66.677746,45.94587799,376,820 Prospect,14N Barkers Point,Standard on Metal Pole,Dirt,No,514,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{996D9116-99D1-4225-8DAC-7FB7C59B5C63},14
-66.65745414,45.94157943,377,Priestman/Regent,14N Barkers Point,Standard on Metal Pole,Concrete,Yes Boulevard,522,Yes,,No,No,,,,,,Level 1: ADA Compliant,,RO,{A4538E5E-A70D-440B-A119-A6A33605EF5C},14
-66.66001883,45.94263431,378,Priestman/Lisgar,14N Barkers Point,Standard on Metal Pole,Concrete,Yes Boulevard,523,No,,No,No,,,,,,Level 1: ADA Compliant,,,{74275875-B6FE-460F-8632-6552E91E09FB},14
-66.66102308,45.9444274,379,York/ Priestman,14N Barkers Point,Shelter with Metal Pole,Concrete,Yes Boulevard,524,No,,No,Yes,,,,Glass,Fair,Level 1: ADA Compliant,,,{EFBAE489-A883-4F12-866C-89994F526EAF},14
-66.65866514,45.94540443,380,984 York,14N Barkers Point,Standard on Metal Pole,Dirt,Yes Boulevard,525,Yes,,No,No,,,,,,Level 2: Accessible,,,{4E3024E4-2CFF-4CA9-B002-8234CE25683C},14
-66.65653614,45.94729343,381,York / Montgomery,14N Barkers Point,Standard on Metal Pole,Dirt,No,526,No,,No,No,,,,,,Level 3: Not Accessible,,,{8074977D-CEBB-420C-9E43-AF8CC6BD47CA},14
-66.65502626,45.94909691,382,800 York,14N Barkers Point,Standard on Metal Pole,Dirt,No,527,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{35576573-339C-4292-A81C-6C105EC6898A},14
-66.64923206,45.95586048,383,York/ Victoria,14N Barkers Point,Shelter,Gravel,Yes Boulevard,530,No,,No,Yes,,,,,,Level 1: ADA Compliant,,,{7C8D59EE-FE64-4BC1-B3F0-A6D01A593020},14
-66.64749342,45.95787729,384,324 York,14N Barkers Point,Standard on Metal Pole,Dirt,Yes Boulevard,531,Yes,,No,No,,,,,,Level 2: Accessible,,,{05C501A5-B9E3-4595-8AD5-8F1293AE01D9},14
-66.64656463,45.95895639,385,266 York,14N Barkers Point,Standard on Metal Pole,Dirt,Yes Boulevard,532,Yes,,No,No,,,,,,Level 2: Accessible,,,{C61ECC54-388E-4483-BF80-493B976F6077},14
-66.63304586,45.96991631,386,Cliffe/ Union,14N Barkers Point,Standard on Metal Pole,Concrete,Yes Monolithic,548,Yes,,No,No,Good,Fair,2,,,Level 3: Not Accessible,,,{8E47109C-F27D-44DE-B28B-1D867914EF70},14
-66.63022213,45.96809744,387,Union at Plaza,14N Barkers Point,Standard on Metal Pole,Concrete,Yes Monolithic,549,No,,No,No,,,,,,Level 1: ADA Compliant,,RO,{3E47E225-5FBB-4C0B-BF37-62BA1FF7CB2B},14
-66.62810854,45.96635207,388,664 Union,14N Barkers Point,Standard on Metal Pole,Concrete,Yes Monolithic,550,No,,No,No,Good,Good,,,,Level 2: Accessible,,,{18DF71B6-44D5-422A-92EB-A96BB531E070},14
-66.62573681,45.96279774,389,Union/ Gibson,14N Barkers Point,Standard on Metal Pole,Dirt,No,551,Yes,,No,No,Good,Fair,2,,,Level 3: Not Accessible,,,{50D67677-7D58-4BDD-9BD4-DCBA617871BD},14
-66.6240651,45.95871222,390,912 Union,14N Barkers Point,Standard on Metal Pole,Concrete,No,554,No,,No,No,Good,Fair,,,,Level 1: ADA Compliant,,,{EC40D323-9B82-4EF9-936E-C11CB2F743C0},14
-66.61595711,45.95361929,391,36 Greenwood,14N Barkers Point,Standard on Metal Pole,Concrete,Yes Boulevard,556,No,,No,No,,,,,,Level 2: Accessible,,,{0A40652E-F928-463F-9627-EEA4FAC0E54A},149
-66.6131847,45.9535283,392,72 Greenwood,14N Barkers Point,Standard on Metal Pole,Dirt,Yes Boulevard,557,Yes,,No,No,,,,,,Level 2: Accessible,,,{959E20A3-CDF7-413B-A2CB-EDC9BE54A451},149
-66.61073512,45.95342643,393,112 Greenwood,14N Barkers Point,Standard on Metal Pole,Dirt,Yes Boulevard,558,No,,No,No,,,,,,Level 2: Accessible,,,{57404E08-C46E-4D90-A318-034C238432E1},149
-66.60823608,45.95335901,394,150 Greenwood,14N Barkers Point,Standard on Metal Pole,Concrete,Yes Boulevard,559,Yes,,No,No,,,,,,Level 2: Accessible,,,{304EFF53-9909-4603-AAB1-018384FE73FA},149
-66.6060475,45.95326877,395,180 Greenwood,14N Barkers Point,Standard on Metal Pole,Concrete,Yes Boulevard,560,No,,No,No,,,,,,Level 2: Accessible,,,{59439113-7622-4EFB-B877-FA4BFD882C41},149
-66.60267365,45.9531706,396,230 Greenwood,14N Barkers Point,Standard on Metal Pole,Concrete,Yes Boulevard,561,No,,No,No,,,,,,Level 2: Accessible,,,{95307DBF-B37C-4534-9A0E-CFF226345A9C},149
-66.60834591,45.93603303,397,Food Bank,14N Barkers Point,Standard on Metal Pole,Concrete,Yes Boulevard,200,No,,No,No,,,,,,Level 1: ADA Compliant,,RO,{A01BDFD5-EB41-41B3-A8A6-DCA316D78038},14
-66.69505287,45.94611935,398,1225 Hanwell,15S Hanwell,Standard on Metal Pole,Dirt,No,502,No,,No,No,,,,,,Level 2: Accessible,,,{E46B90F7-B7D5-4544-8058-B61878D5E65A},15
-66.69738479,45.9443567,399,1484 Hanwell,14N Barkers Point,Standard on Wooden Pole,Dirt,No,507,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{D08BDC52-8122-401E-8A94-E39BF1F076D3},14
-66.65054479,45.96422329,400,119 King,13S Prospect,Standard on Metal Pole,Concrete,Yes Boulevard,52,No,,No,No,Good,Good,1,,,Level 2: Accessible,,,{EA893EA0-455E-453E-A911-D8D5A222784E},"13, 18"
-66.65501065,45.96474783,401,Across from Wilmot ,13S Prospect,Standard on Metal Pole,Dirt,Yes Boulevard,55,Yes,,No,No,Good,Good,3,,,Level 2: Accessible,,,{032002D6-BD19-4860-A8F5-F35FD237FD80},"13, 18"
-66.66264072,45.96421523,402,Woodstock & Brookmount,13S Prospect,Standard on Metal Pole,Dirt,Yes Boulevard,56,Yes,,No,No,Poor,Fair,2,,,Level 2: Accessible,,,{6AEEBCFA-9BC2-4497-8782-54A613B8FD40},"13, 18"
-66.66570964,45.96360914,403,Woodstock/ Haviland,13S Prospect,Standard on Metal Pole,Dirt,Yes Boulevard,738,No,,No,No,Good,Good,1,,,Level 2: Accessible,,,{6EA1FA50-092D-4A7E-BF66-79D903474FA4},"13, 18"
-66.66523454,45.96358642,404,288 Woodstock,12N Brookside ,Standard on Metal Pole,Dirt,No,113,No,,No,No,Fair,Other,1,,,Level 3: Not Accessible,,,{83B1C644-8D54-47D5-AD73-0F1DBF35CB29},"12, 18"
-66.66265008,45.964106,405,212 Woodstock,12N Brookside ,Standard on Metal Pole,Concrete,Yes Boulevard,114,Yes,,No,No,Good,Good,2,,,Level 1: ADA Compliant,,RO,{E0627F13-F1DC-400C-AC3D-7C4D8FBFBD9F},"12, 18"
-66.65747352,45.96486396,406,Woodstock & Rookwood,12N Brookside ,Standard on Metal Pole,Dirt,No,115,Yes,,No,No,Good,Good,2,,,Level 3: Not Accessible,,,{2C83E860-BB39-4B3C-A467-A6287D50068F},"12, 18"
-66.65406775,45.9644227,407,Brunswick & Odell Ave,12N Brookside ,Shelter,Concrete,Yes Boulevard,116,Yes,,No,No,Good,Good,3,,,Level 1: ADA Compliant,,RO,{00CD9E1C-1259-4DDF-A81A-1A641CB702EF},"12, 18"
-66.63013913,45.93912843,408,Lincoln / Dunns,216 Corbett Centre,Standard on Metal Pole,Gravel,No,588,Yes,,No,No,Good,Good,2,,,Level 3: Not Accessible,,,{08B0389C-5C8B-4AB0-AA0C-A15995898C52},"20, 216"
-66.6254931,45.9344973,409,240 Lincoln,216 Corbett Centre,Standard on Metal Pole,Dirt,No,589,Yes,,No,No,Good,Good,2,,,Level 3: Not Accessible,,,{07DFD9C1-ED65-4125-929E-7C758453CF7A},"20, 216"
-66.62366912,45.93187243,410,363 Lincoln,116 Kings Place,Standard on Metal Pole,Dirt,No,657,No,,No,No,,,,,,Level 3: Not Accessible,,,{9E6F7199-8D2A-4EC8-B415-5ADD32C33036},"116, 20"
-66.62539113,45.93463243,411,220 Lincoln,116 Kings Place,Standard on Metal Pole,Dirt,No,658,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{45B11F14-D279-4B7F-B6BD-6E5E4208649B},"116, 20"
-66.6309247,45.94024091,412,Lincoln/Dunns Crossing,116 Kings Place,Standard on Metal Pole,Dirt,No,659,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{1183606A-5458-4FD1-AC7C-E073D346151F},"116, 20"
-66.63531492,45.95945333,413,Art Gallery,10N Carlisle,Standard on Metal Pole,Dirt,Yes Boulevard,985,,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{9DA18C38-EC43-4DC5-860E-92FE39907AC5},"10, 16, 20"
-66.60696331,45.968611,414,763 Irvine,17S Regent,Standard on Metal Pole,Concrete,No,332,Yes,,No,Yes,Good,Good,2,Metal,Fair,Level 1: ADA Compliant,,,{8A13A8D3-22AD-49C1-AC45-A7F6230B61BD},17
-66.61376606,45.96460858,415,357 Gibson,17S Regent,Standard on Metal Pole,Dirt,Yes Boulevard,340,No,,No,No,Good,Other,1,,,Level 2: Accessible,,,{4C2DE084-A522-451C-8C38-0BB1E273D298},17
-66.66445914,45.98603444,416,,,,,,22,,,,,,,,,,,,RO,{E215E030-12D2-463E-B984-942C1D9030EA},
-66.65783077,45.99149066,417,178 McKnight,12N Brookside ,Standard on Metal Pole,Dirt,No,148,Yes,,No,No,Good,Good,3,,,Level 2: Accessible,,,{EE7E6EBF-17A8-4DAC-84CC-FA3C047D3707},12
-66.66787876,45.96289569,418,368 Woodstock,12N Brookside ,Standard on Wooden Pole,Dirt,No,112,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{8E305C69-B617-4906-A483-E99C645502B3},"12, 18"
-66.67485633,45.94688087,419,95 Greenfields,13S Prospect,Shelter with Metal Pole,Concrete,Yes Boulevard,74,Yes,,No,Yes,Good,Good,2,Glass,Good,Level 1: ADA Compliant,,,{366F91C3-5233-456B-BEC4-232C1F669257},13
-66.64511413,45.94324343,420,Duffie/Dineen,17S Regent,Shelter,Concrete,No,365,No,,No,No,,,,Metal,Good,Level 3: Not Accessible,,,{B5FCBA3C-000E-40DE-8AB8-BA8DD788ED59},17
-66.64506931,45.94309652,421,Woo Center,16N Marysville,Standard on Metal Pole,Concrete,Yes Monolithic,389,Yes,,No,No,Good,Good,2,,,Level 2: Accessible,,,{7D11912B-45C7-444E-82F6-401D23DD38C7},16
-66.6417826,45.94479964,422,Student Union,16N Marysville,Decorative,Concrete,No,392,No,,No,No,Good,Good,,,,Level 1: ADA Compliant,,,{641C33BA-FFCB-43AA-BE4D-8C8ED26D3081},16
-66.64448069,45.94792896,423,711 Windsor,10N Carlisle,Standard on Metal Pole,Concrete,No,893,Yes,,No,No,,,,,,Level 2: Accessible,,RO,{658C1A58-63CB-4242-A25C-F5DBF8582CC3},10
-66.63997313,45.95000443,424,Beaverbrook/University,11S Prospect ,Shelter,Concrete,No,662,Yes,Yes ,No,No,,,,,,Level 1: ADA Compliant,,,{10F7C860-6884-4185-8672-6F307E982225},11
